date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:28	3923/3923	---M--	200	added ('OK')	text/html	etag:%22f53-56c19c8c75ce8%22	https://ss64.com/ps/remove-bitstransfer.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/remove-bitstransfer.html	(from https://ss64.com/ps/bits.html)
17:12:29	9977/9977	---M--	200	added ('OK')	text/html	etag:%2226f9-56c19c8645559%22	https://ss64.com/ps/set-bitstransfer.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/set-bitstransfer.html	(from https://ss64.com/ps/bits.html)
17:12:29	4300/4300	---M--	200	added ('OK')	text/html	etag:%2210cc-56c19c89e9f39%22	https://ss64.com/ps/resume-bitstransfer.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/resume-bitstransfer.html	(from https://ss64.com/ps/bits.html)
17:12:30	3259/3259	---M--	200	added ('OK')	text/html	etag:%22cbb-56c19c8352f0a%22	https://ss64.com/ps/suspend-bitstransfer.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/suspend-bitstransfer.html	(from https://ss64.com/ps/bits.html)
17:12:30	5132/5132	---M--	200	added ('OK')	text/plain	etag:%22140c-5476e4f08e148%22	https://ss64.com/ps/bits.txt	C:/My%20Web%20Sites/ss64/ss64.com/ps/bits.txt	(from https://ss64.com/ps/bits.html)
17:12:30	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:28%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/break.html)
17:12:30	13688/13688	---M--	200	added ('OK')	text/html	etag:%223578-56c19c84ad9e9%22	https://ss64.com/ps/start-bitstransfer.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/start-bitstransfer.html	(from https://ss64.com/ps/bits.html)
17:12:30	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:29%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/try.html)
17:12:31	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:29%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/set-location.html)
17:12:31	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:29%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-childitem.html)
17:12:31	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:30%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/clear-host.html)
17:12:32	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:30%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/clear-item.html)
17:12:32	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:31%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/new-ciminstance.html)
17:12:33	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:31%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-ciminstance.html)
17:12:33	7915/7915	---M--	200	added ('OK')	text/html	etag:%221eeb-56c19c7c9c30a%22	https://ss64.com/ps/syntax-scopes.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/syntax-scopes.html	(from https://ss64.com/ps/try.html)
17:12:33	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:31%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-command.html)
17:12:33	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:32%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/measure-command.html)
17:12:34	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:32%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/trace-command.html)
17:12:34	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:32%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/add-computer.html)
17:12:34	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:33%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/checkpoint-computer.html)
17:12:35	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:33%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/remove-computer.html)
17:12:35	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:33%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/restart-computer.html)
17:12:35	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:33%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/restore-computer.html)
17:12:35	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:34%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/stop-computer.html)
17:12:36	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:34%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/reset-computermachinepassword.html)
17:12:36	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:34%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/test-computersecurechannel.html)
17:12:36	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:35%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/add-content.html)
17:12:37	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:35%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-content.html)
17:12:38	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:35%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/set-content.html)
17:12:38	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:37%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/clear-content.html)
17:12:39	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:37%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/continue.html)
17:12:42	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:38%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/invoke-command.html)
17:12:42	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:40%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/enable-computerrestore.html)
17:12:42	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:41%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/disable-computerrestore.html)
17:12:43	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:41%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-computerrestorepoint.html)
17:12:43	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:41%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/test-connection.html)
17:12:43	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:42%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertfrom-csv.html)
17:12:44	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:42%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertto-csv.html)
17:12:44	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:42%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertto-html.html)
17:12:44	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:42%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertto-xml.html)
17:12:44	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:43%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertfrom-securestring.html)
17:12:45	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:43%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/convertto-securestring.html)
17:12:45	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:43%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/copy-item.html)
17:12:45	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:44%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/export-counter.html)
17:12:46	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:44%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-counter.html)
17:12:46	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:44%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/import-counter.html)
17:12:46	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:44%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-credential.html)
17:12:47	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:45%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-culture.html)
17:12:47	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:46%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-date.html)
17:12:48	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:46%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/set-date.html)
17:12:48	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:46%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/remove-item.html)
17:12:48	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:46%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/compare-object.html)
17:12:48	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:47%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/get-dnsclientcache.html)
17:12:49	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:47%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/clear-dnsclientcache.html)
17:12:49	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:47%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps	(from https://ss64.com/ps/do.html)
17:12:50	3709/3709	---M--	200	added ('OK')	text/html	etag:%22e7d-56c19c6e2be6a%22	https://ss64.com/ps/until.html	C:/My%20Web%20Sites/ss64/ss64.com/ps/until.html	(from https://ss64.com/ps/do.html)
17:12:50	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Nov%202018%2011:42:49%20GMT	https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b8d.delayed	(from https://ss64.com/ps/get-dscconfiguration.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b8e.delayed	(from https://ss64.com/ps/get-dsclocalconfigurationmanager.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b8f.delayed	(from https://ss64.com/ps/get-dscresource.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b90.delayed	(from https://ss64.com/ps/new-dscchecksum.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b91.delayed	(from https://ss64.com/ps/start-dscconfiguration.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b92.delayed	(from https://ss64.com/ps/write-output.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b93.delayed	(from https://ss64.com/ps/get-event.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b94.delayed	(from https://ss64.com/ps/new-event.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b95.delayed	(from https://ss64.com/ps/remove-event.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b96.delayed	(from https://ss64.com/ps/unregister-event.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b97.delayed	(from https://ss64.com/ps/wait-event.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b98.delayed	(from https://ss64.com/ps/clear-eventlog.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b99.delayed	(from https://ss64.com/ps/get-eventlog.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9a.delayed	(from https://ss64.com/ps/limit-eventlog.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9b.delayed	(from https://ss64.com/ps/new-eventlog.html)
17:12:50	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9c.delayed	(from https://ss64.com/ps/remove-eventlog.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9d.delayed	(from https://ss64.com/ps/show-eventlog.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9e.delayed	(from https://ss64.com/ps/write-eventlog.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.b9f.delayed	(from https://ss64.com/ps/get-winevent.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba0.delayed	(from https://ss64.com/ps/get-eventsubscriber.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba1.delayed	(from https://ss64.com/ps/register-engineevent.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba2.delayed	(from https://ss64.com/ps/register-objectevent.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba3.delayed	(from https://ss64.com/ps/register-wmievent.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba4.delayed	(from https://ss64.com/ps/get-executionpolicy.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba5.delayed	(from https://ss64.com/ps/set-executionpolicy.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba6.delayed	(from https://ss64.com/ps/export-alias.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba7.delayed	(from https://ss64.com/ps/export-clixml.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba8.delayed	(from https://ss64.com/ps/export-console.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.ba9.delayed	(from https://ss64.com/ps/export-csv.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.baa.delayed	(from https://ss64.com/ps/exit-pssession.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bab.delayed	(from https://ss64.com/ps/syntax-f-operator.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bac.delayed	(from https://ss64.com/ps/unblock-file.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bad.delayed	(from https://ss64.com/ps/foreach.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bae.delayed	(from https://ss64.com/ps/foreach-method.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.baf.delayed	(from https://ss64.com/ps/for.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb0.delayed	(from https://ss64.com/ps/format-custom.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb1.delayed	(from https://ss64.com/ps/format-list.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb2.delayed	(from https://ss64.com/ps/format-table.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb3.delayed	(from https://ss64.com/ps/format-wide.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb4.delayed	(from https://ss64.com/ps/export-formatdata.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb5.delayed	(from https://ss64.com/ps/get-formatdata.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb6.delayed	(from https://ss64.com/ps/get-item.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb7.delayed	(from https://ss64.com/ps/restore-gpo.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb8.delayed	(from https://ss64.com/ps/import-gpo.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bb9.delayed	(from https://ss64.com/ps/get-help.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bba.delayed	(from https://ss64.com/ps/add-history.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bbb.delayed	(from https://ss64.com/ps/clear-history.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bbc.delayed	(from https://ss64.com/ps/get-history.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bbd.delayed	(from https://ss64.com/ps/invoke-history.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bbe.delayed	(from https://ss64.com/ps/get-host.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bbf.delayed	(from https://ss64.com/ps/out-host.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc0.delayed	(from https://ss64.com/ps/read-host.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc1.delayed	(from https://ss64.com/ps/write-host.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc2.delayed	(from https://ss64.com/ps/get-hotfix.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc3.delayed	(from https://ss64.com/ps/if.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc4.delayed	(from https://ss64.com/ps/import-clixml.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc5.delayed	(from https://ss64.com/ps/import-csv.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc6.delayed	(from https://ss64.com/ps/invoke-expression.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc7.delayed	(from https://ss64.com/ps/invoke-webrequest.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc8.delayed	(from https://ss64.com/ps/invoke-item.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bc9.delayed	(from https://ss64.com/ps/new-item.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bca.delayed	(from https://ss64.com/ps/set-item.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bcb.delayed	(from https://ss64.com/ps/clear-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bcc.delayed	(from https://ss64.com/ps/copy-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bcd.delayed	(from https://ss64.com/ps/get-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bce.delayed	(from https://ss64.com/ps/move-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bcf.delayed	(from https://ss64.com/ps/new-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd1.delayed	(from https://ss64.com/ps/remove-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd2.delayed	(from https://ss64.com/ps/rename-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd3.delayed	(from https://ss64.com/ps/set-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd4.delayed	(from https://ss64.com/ps/get-job.html)
17:12:51	3568/3568	---M--	200	added ('OK')	text/html	etag:%22df0-561d33097f966%22	https://ss64.com/nt/syntax-uac.html	C:/My%20Web%20Sites/ss64/ss64.com/nt/syntax-uac.html	(from https://ss64.com/ps/new-itemproperty.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd5.delayed	(from https://ss64.com/ps/receive-job.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd6.delayed	(from https://ss64.com/ps/remove-job.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd7.delayed	(from https://ss64.com/ps/start-job.html)
17:12:51	0/-1	---M--	301	error ('')			https://ss64.com/ps	C:/My%20Web%20Sites/ss64/ss64.com/ps.bd8.delayed	(from https://ss64.com/ps/stop-job.html)
